image_path,label
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_acerrimus/2238469291-240677.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gliophorus_psittacinus/Gliophorus psittacinus_204694.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrocybe_acutoconica/2413148450-192106.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_debilis/Mycena debilis_132114.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Byssomerulius_corium/2238137649-81313.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Aspicilia_cuprea/Aspicilia cuprea_5318.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Coprinus_comatus/2862695405-211567.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pholiotina_smithii/Pholiotina smithii_40514.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Stropharia_aeruginosa/2238181062-306637.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Asterophora_lycoperdoides/Asterophora lycoperdoides_240868.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pleurotus_citrinopileatus/Pleurotus citrinopileatus_235829.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_claroflava/2238475718-19024.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Chromosera/Chromosera_227762.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Geastrum/Geastrum_56362.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Boletus_edulis/2862684434-136771.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tricholoma_lascivum/2898633337-367021.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pulchroboletus/Pulchroboletus_137233.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Flammulaster_carpophilus/2460547840-200281.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pseudocraterellus_undulatus/2449442184-124371.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pleurotus_ostreatus/2238364006-235901.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pholiota_squarrosa/2427875330-196074.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gliophorus_psittacinus/Gliophorus psittacinus_142448.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_foetens/2238470705-166855.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_galericulata/2452379779-124856.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lycoperdon_pratense/2351007113-42389.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrocybe/Hygrocybe_228929.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_lignyotus/2238527264-101266.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Peziza_arvernensis/2417205779-118422.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pleurotus_ostreatus/2460547635-200231.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Verrucaria_nigrescens/2598726326-280021.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_scrobiculatus/Lactarius scrobiculatus_63883.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cortinarius_mucosus/Cortinarius mucosus_122920.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hypsizygus_marmoreus/Hypsizygus marmoreus_121645.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Psilocybe_zapotecorum/Psilocybe zapotecorum_92887.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Panellus_mitis/2238521137-323768.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Endogone_pisiformis/Endogone pisiformis_128221.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cuphophyllus_flavipes/2238403451-237430.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Phloeomana_speirea/Phloeomana speirea_108507.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Radulomyces_confluens/2237951872-301729.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Reticularia_lycoperdon/2898620302-366397.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Physisporinus_vitreus/2238135296-229213.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Volvariella/Volvariella_104811.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Tricholoma_argyraceum/2382324575-191291.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Bjerkandera_adusta/2575964170-205061.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Flammulina_velutipes/2238485713-20547.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena_galericulata/2238533974-102739.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Mycena/Mycena_139001.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_torminosus/2238095343-6129.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gyromitra_gigas/2237955750-152519.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Lactarius_griseus/Lactarius griseus_141257.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hyphoderma_setigerum/Hyphoderma setigerum_159711.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Inocybe_petiginosa/2883259336-290239.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Cantharellus/Cantharellus_191108.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hyphodontia_alutaria/2238481443-19865.JPG,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Helvella_sulcata/Helvella sulcata_214179.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Armillaria_lutea/2874314382-364662.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Protostropharia_semiglobata/2860295415-210486.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Hygrocybe/Hygrocybe_117332.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Bjerkandera_adusta/2237855638-872.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Evernia_prunastri/2238585345-187197.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Russula_sororia/2821588335-208658.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Pseudohydnum_gelatinosum/Pseudohydnum gelatinosum_149830.jpg,Irrelevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Clitocybe_fragrans/2238580835-186245.JPG,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Gyromitra_melaleucoides/Gyromitra melaleucoides_159412.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_caesarea/Amanita caesarea_58466.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Boletus_regineus/Boletus regineus_1482.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Amanita_flavoconia/Amanita flavoconia_242459.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Dermatocarpon_muhlenbergii/Dermatocarpon muhlenbergii_7819.jpg,Relevant
/Users/remo/repos/mushroom_master/gathering-data/Model_Data/Suillus_collinitus/2237916943-3010.JPG,Relevant
